xsurvey1775	y0survey1775
1.019590800000e+04	3.155152268442e+00
1.019590600000e+04	3.063744730043e+00
1.019590400000e+04	3.263171011773e+00
1.019590200000e+04	3.442926270185e+00
1.019590000000e+04	3.348124278903e+00
1.019589800000e+04	2.213429556677e+00
1.019589600000e+04	2.674129162405e+00
1.019589400000e+04	3.649374221085e+00
1.019589200000e+04	3.258745495503e+00
1.019589000000e+04	2.268254469286e+00
1.019588800000e+04	2.559065323045e+00
1.019588600000e+04	3.042522321692e+00
1.019588400000e+04	3.578534251084e+00
1.019588200000e+04	2.548841682157e+00
1.019588000000e+04	2.366875125991e+00
1.019587800000e+04	2.095601789727e+00
1.019587600000e+04	1.857179115123e+00
1.019587400000e+04	1.932895600613e+00
1.019587200000e+04	1.936123031964e+00
1.019587000000e+04	1.874521849860e+00
1.019586800000e+04	2.105169969464e+00
1.019586600000e+04	1.948607263242e+00
1.019586400000e+04	1.432668774848e+00
1.019586200000e+04	4.670349424210e-01
1.019586000000e+04	1.050405607755e+00
1.019585800000e+04	2.034523110324e+00
1.019585600000e+04	2.322538753654e+00
1.019585400000e+04	2.242065656152e+00
1.019585200000e+04	2.159994830707e+00
1.019585000000e+04	2.286830460644e+00
1.019584800000e+04	2.481111407754e+00
1.019584600000e+04	2.875061716431e+00
1.019584400000e+04	3.281162206001e+00
1.019584200000e+04	4.234819903538e+00
1.019584000000e+04	6.830822555387e+00
1.019583800000e+04	5.827943838061e+00
1.019583600000e+04	4.380192139123e+00
1.019583400000e+04	4.771276213862e+00
1.019583200000e+04	6.728898508145e+00
1.019583000000e+04	7.433837023058e+00
1.019582800000e+04	6.190270077227e+00
1.019582600000e+04	5.906460961047e+00
1.019582400000e+04	4.816352485954e+00
1.019582200000e+04	4.484019905080e+00
1.019582000000e+04	4.586706250170e+00
1.019581800000e+04	4.832997969318e+00
1.019581600000e+04	5.195511281609e+00
1.019581400000e+04	4.894470788740e+00
1.019581200000e+04	3.847130115679e+00
1.019581000000e+04	2.374921704774e+00
1.019580800000e+04	2.404243722539e+00
1.019580600000e+04	3.523752237439e+00
1.019580400000e+04	3.396187923431e+00
1.019580200000e+04	3.240664583009e+00
1.019580000000e+04	2.005512697895e+00
1.019579800000e+04	1.438303452665e+00
1.019579600000e+04	7.387845897018e-01
1.019579400000e+04	4.738647516522e-01
1.019579200000e+04	5.302368967754e-01
1.019579000000e+04	3.695474817885e-01
1.019578800000e+04	5.679766208023e-01
1.019578600000e+04	2.776089244002e-01
1.019578400000e+04	5.147620861140e-01
1.019578200000e+04	5.641578829078e-01
1.019578000000e+04	1.037074866799e-01
1.019577800000e+04	3.487056973109e-01
1.019577600000e+04	1.633775917569e-01
1.019577400000e+04	5.947268614023e-01
1.019577200000e+04	4.658078925720e-01
1.019577000000e+04	4.672795963261e-01
1.019576800000e+04	1.126067131890e+00
1.019576600000e+04	1.956636505604e+00
1.019576400000e+04	2.153741178793e+00
1.019576200000e+04	3.163757923676e+00
1.019576000000e+04	3.568042165139e+00
1.019575800000e+04	4.026289457765e+00
1.019575600000e+04	3.718588338783e+00
1.019575400000e+04	3.904891459259e+00
1.019575200000e+04	3.345646549921e+00
1.019575000000e+04	2.643157967739e+00
1.019574800000e+04	2.022352550531e+00
1.019574600000e+04	1.780306266600e-01
1.019574400000e+04	2.215423507416e+00
1.019574200000e+04	2.723677981611e+00
1.019574000000e+04	2.901517892034e+00
1.019573800000e+04	2.809907077342e+00
1.019573600000e+04	3.055922010552e+00
1.019573400000e+04	3.015495304145e+00
1.019573200000e+04	4.009772086603e+00
1.019573000000e+04	5.538587672748e+00
1.019572800000e+04	8.015668646162e+00
1.019572600000e+04	7.304631469920e+00
1.019572400000e+04	5.764250380147e+00
1.019572200000e+04	4.203762905650e+00
1.019572000000e+04	3.089578303015e+00
1.019571800000e+04	2.892838959003e+00
1.019571600000e+04	1.831241290662e+00
1.019571400000e+04	1.980667548529e+00
1.019571200000e+04	1.879839356238e+00
1.019571000000e+04	1.959282179634e+00
1.019570800000e+04	1.814234069527e+00
1.019570600000e+04	1.771502946456e+00
1.019570400000e+04	1.541212521099e+00
1.019570200000e+04	1.730600405357e+00
1.019570000000e+04	1.602064746284e+00
1.019569800000e+04	1.506654155736e+00
1.019569600000e+04	9.393588579928e-01
1.019569400000e+04	5.737593677107e-01
1.019569200000e+04	5.466325723664e-01
1.019569000000e+04	1.241866271261e+00
1.019568800000e+04	1.842055258971e+00
1.019568600000e+04	2.028661868281e+00
1.019568400000e+04	1.748359573165e+00
1.019568200000e+04	1.784209456958e+00
1.019568000000e+04	1.675074334766e+00
1.019567800000e+04	2.123590473758e+00
1.019567600000e+04	3.324783851588e+00
1.019567400000e+04	4.729928004351e+00
1.019567200000e+04	4.327640144127e+00
1.019567000000e+04	3.036747275849e+00
1.019566800000e+04	2.341009757232e+00
1.019566600000e+04	1.536157288100e+00
1.019566400000e+04	1.050814362717e+00
1.019566200000e+04	4.913638895662e-01
1.019566000000e+04	5.437349224073e-01
1.019565800000e+04	8.403893371864e-01
1.019565600000e+04	4.773709699120e-01
1.019565400000e+04	6.052101540693e-01
1.019565200000e+04	6.152615154565e-01
1.019565000000e+04	5.667977516542e-01
1.019564800000e+04	3.505142885066e-01
1.019564600000e+04	4.792569796086e-01
1.019564400000e+04	4.306363996888e-01
1.019564200000e+04	6.867678270554e-01
1.019564000000e+04	2.712940230515e-01
1.019563800000e+04	3.163244230910e-01
1.019563600000e+04	2.038265726561e-01
1.019563400000e+04	5.476275929421e-01
1.019563200000e+04	4.373602024337e-01
1.019563000000e+04	4.948965285437e-01
1.019562800000e+04	5.990648864914e-01
1.019562600000e+04	4.664486240608e-01
1.019562400000e+04	4.161913070100e-01
1.019562200000e+04	2.889081334770e-01
1.019562000000e+04	1.525928689612e-01
1.019561800000e+04	3.910201363848e-01
1.019561600000e+04	3.870345897498e-01
1.019561400000e+04	3.938115498197e-01
1.019561200000e+04	2.779279052280e-01
1.019561000000e+04	2.222454167124e-01
1.019560800000e+04	4.749758805728e-01
1.019560600000e+04	3.537944790577e-01
1.019560400000e+04	5.216779030522e-01
1.019560200000e+04	2.373911331022e-01
1.019560000000e+04	3.138387659219e-01
1.019559800000e+04	2.951289533547e-01
1.019559600000e+04	2.078178527292e-01
1.019559400000e+04	1.389230816491e-01
1.019559200000e+04	2.548707115106e-01
1.019559000000e+04	5.184653225261e-01
1.019558800000e+04	3.366365112159e-01
1.019558600000e+04	7.832150670300e-01
1.019558400000e+04	1.460438729733e+00
1.019558200000e+04	1.476157183462e+00
1.019558000000e+04	1.293418655244e+00
1.019557800000e+04	1.137382496655e+00
1.019557600000e+04	1.440129874362e+00
1.019557400000e+04	1.100287254394e+00
1.019557200000e+04	1.747436947102e+00
1.019557000000e+04	1.368727997980e+00
1.019556800000e+04	1.595585463305e+00
1.019556600000e+04	1.534869072062e+00
1.019556400000e+04	1.953287214556e+00
1.019556200000e+04	2.485104126412e+00
1.019556000000e+04	2.322384477218e+00
1.019555800000e+04	2.323482858694e+00
1.019555600000e+04	3.039396269370e+00
1.019555400000e+04	3.961026782566e+00
1.019555200000e+04	3.471849158406e+00
1.019555000000e+04	2.553018902042e+00
1.019554800000e+04	1.803974808007e+00
1.019554600000e+04	1.523551195155e+00
1.019554400000e+04	1.321394522106e+00
1.019554200000e+04	8.754128068237e-01
1.019554000000e+04	6.583697332567e-01
1.019553800000e+04	9.146298269480e-01
1.019553600000e+04	4.105395801001e-01
1.019553400000e+04	7.927447148642e-01
1.019553200000e+04	4.191280452981e-01
1.019553000000e+04	4.202098554616e-01
1.019552800000e+04	7.653702024690e-01
1.019552600000e+04	8.243890634139e-01
1.019552400000e+04	4.598169895928e-01
1.019552200000e+04	7.916955421910e-01
1.019552000000e+04	3.968596076185e-01
1.019551800000e+04	5.437614069148e-01
1.019551600000e+04	6.772335005227e-01
1.019551400000e+04	6.416255651793e-01
1.019551200000e+04	7.051003647373e-01
1.019551000000e+04	1.757387107158e+00
1.019550800000e+04	1.818545418420e+00
1.019550600000e+04	1.451302192347e+00
1.019550400000e+04	1.759673859186e+00
1.019550200000e+04	2.216232173934e+00
1.019550000000e+04	2.722558705304e+00
1.019549800000e+04	1.228200335071e+00
1.019549600000e+04	1.027001163689e+00
1.019549400000e+04	9.569856287557e-01
1.019549200000e+04	5.568185267710e-01
1.019549000000e+04	6.217377757739e-01
1.019548800000e+04	1.707501951755e-01
1.019548600000e+04	3.291215202344e-01
1.019548400000e+04	3.735756150925e-01
1.019548200000e+04	5.470742455800e-01
1.019548000000e+04	3.955009486465e-01
1.019547800000e+04	2.126321873367e-01
1.019547600000e+04	1.638346958317e-01
1.019547400000e+04	8.497867521939e-02
1.019547200000e+04	2.529986355879e-01
1.019547000000e+04	6.456111947938e-02
1.019546800000e+04	6.202171322337e-01
1.019546600000e+04	1.226262221696e-01
1.019546400000e+04	5.369639666028e-02
1.019546200000e+04	1.265586017857e-01
1.019546000000e+04	1.336296829422e-01
1.019545800000e+04	2.699287145414e-01
1.019545600000e+04	3.117534959963e-01
1.019545400000e+04	1.086098834273e-01
1.019545200000e+04	4.130874452073e-01
1.019545000000e+04	1.896366379090e-01
1.019544800000e+04	1.194642281028e-01
1.019544600000e+04	1.952233440955e-01
1.019544400000e+04	4.178021305983e-01
1.019544200000e+04	3.252650979346e-01
1.019544000000e+04	4.678894121816e-01
1.019543800000e+04	5.023052656208e-01
1.019543600000e+04	1.608426108112e-01
1.019543400000e+04	1.513799878741e-01
1.019543200000e+04	2.412957279295e-01
1.019543000000e+04	2.445787295323e-01
1.019542800000e+04	2.947194308679e-01
1.019542600000e+04	1.060769716437e-01
1.019542400000e+04	2.867079747281e-01
1.019542200000e+04	4.875233456900e-01
1.019542000000e+04	4.007374358993e-01
1.019541800000e+04	3.159034639525e-01
1.019541600000e+04	3.926158963400e-01
1.019541400000e+04	2.684871375268e-01
1.019541200000e+04	2.920871510530e-01
1.019541000000e+04	3.808122336301e-01
1.019540800000e+04	5.094779712398e-01
1.019540600000e+04	6.630275951681e-01
1.019540400000e+04	9.919517752577e-01
1.019540200000e+04	1.449132834842e+00
1.019540000000e+04	1.413417245317e+00
1.019539800000e+04	1.688643638609e+00
1.019539600000e+04	1.806783617205e+00
1.019539400000e+04	1.357251809983e+00
1.019539200000e+04	1.790441233542e+00
1.019539000000e+04	1.400888942251e+00
1.019538800000e+04	1.232894349610e+00
1.019538600000e+04	1.173196015263e+00
1.019538400000e+04	2.431733967270e-01
1.019538200000e+04	1.108846410043e-01
1.019538000000e+04	1.127854020377e+00
1.019537800000e+04	5.201912601096e-01
1.019537600000e+04	7.692291084490e-01
1.019537400000e+04	6.942459336969e-01
1.019537200000e+04	8.281066589782e-01
1.019537000000e+04	3.500699177489e-01
1.019536800000e+04	6.378351464031e-01
1.019536600000e+04	2.782677331176e-01
1.019536400000e+04	1.102726836200e-01
1.019536200000e+04	2.513684866440e-01
1.019536000000e+04	4.999015218536e-01
1.019535800000e+04	7.848588900726e-01
1.019535600000e+04	1.566254274983e-01
1.019535400000e+04	8.638081604002e-01
1.019535200000e+04	8.361523326714e-01
1.019535000000e+04	1.411131650474e+00
1.019534800000e+04	1.307597454479e+00
1.019534600000e+04	9.959578584862e-01
1.019534400000e+04	1.286303251363e+00
1.019534200000e+04	1.464525615698e+00
1.019534000000e+04	1.524212556270e+00
1.019533800000e+04	1.318856481269e+00
1.019533600000e+04	1.426004831342e+00
1.019533400000e+04	8.893944721151e-01
1.019533200000e+04	8.948766620041e-01
1.019533000000e+04	1.813645488217e-01
1.019532800000e+04	4.235748853617e-01
1.019532600000e+04	4.120150432593e-01
1.019532400000e+04	8.181324488712e-01
1.019532200000e+04	1.065970559535e+00
1.019532000000e+04	5.403142335818e-01
1.019531800000e+04	2.589154378343e-01
1.019531600000e+04	2.341844862583e-01
1.019531400000e+04	1.603012929137e-01
1.019531200000e+04	5.554120028248e-01
1.019531000000e+04	3.247025996066e-01
1.019530800000e+04	1.100755342541e-01
1.019530600000e+04	7.019562804163e-02
1.019530400000e+04	2.229032996218e-01
1.019530200000e+04	9.003881811063e-03
1.019530000000e+04	1.583817454591e-01
1.019529800000e+04	9.103775714176e-02
1.019529600000e+04	2.158116655641e-01
1.019529400000e+04	1.785764412746e-01
1.019529200000e+04	1.188945391415e-01
1.019529000000e+04	2.315316092887e-01
1.019528800000e+04	1.867227231565e-01
1.019528600000e+04	1.369676180826e-01
1.019528400000e+04	1.432855191307e-01
1.019528200000e+04	5.446527782816e-02
1.019528000000e+04	1.549157553841e-01
1.019527800000e+04	2.474604712888e-01
1.019527600000e+04	1.364498446592e-01
1.019527400000e+04	3.423104723285e-01
1.019527200000e+04	1.174976843486e-01
1.019527000000e+04	1.604931985927e-01
1.019526800000e+04	3.113449688414e-01
1.019526600000e+04	1.932345966203e-01
1.019526400000e+04	3.113458940642e-01
1.019526200000e+04	2.595060399262e-01
1.019526000000e+04	3.460044643963e-01
1.019525800000e+04	3.748939639173e-01
1.019525600000e+04	5.733695014569e-01
1.019525400000e+04	3.693824410837e-01
1.019525200000e+04	2.429042521009e-01
1.019525000000e+04	3.004382212333e-01
1.019524800000e+04	3.747705255932e-01
1.019524600000e+04	1.887486060578e-01
1.019524400000e+04	1.356155379777e-01
1.019524200000e+04	2.141648448385e-01
1.019524000000e+04	9.381166118824e-02
1.019523800000e+04	1.066620944393e-01
1.019523600000e+04	2.806933090365e-01
1.019523400000e+04	3.029159963257e-01
1.019523200000e+04	2.123454439615e-01
1.019523000000e+04	4.909598171672e-01
1.019522800000e+04	4.212897776644e-01
1.019522600000e+04	3.045956938271e-01
1.019522400000e+04	1.894721200189e-01
1.019522200000e+04	4.158463057287e-01
1.019522000000e+04	2.481756942493e-01
1.019521800000e+04	4.745850863874e-01
1.019521600000e+04	2.045409332310e-01
1.019521400000e+04	2.591216253590e-01
1.019521200000e+04	2.209335662743e-01
1.019521000000e+04	4.538779103221e-01
1.019520800000e+04	2.916037723924e-01
1.019520600000e+04	1.129084840243e-01
1.019520400000e+04	8.961878511963e-02
1.019520200000e+04	2.909772596526e-01
1.019520000000e+04	4.583723289792e-01
1.019519800000e+04	2.533382223533e-01
1.019519600000e+04	9.440819704469e-02
1.019519400000e+04	3.063665465326e-01
1.019519200000e+04	3.302081532266e-01
1.019519000000e+04	4.071305510914e-01
1.019518800000e+04	4.428820648756e-01
1.019518600000e+04	2.982493568619e-01
1.019518400000e+04	1.856939157377e-01
1.019518200000e+04	2.323273361469e-01
1.019518000000e+04	7.163948390340e-01
1.019517800000e+04	1.035837770488e-01
1.019517600000e+04	3.837144237501e-01
1.019517400000e+04	2.520913022291e-01
1.019517200000e+04	7.752538488422e-01
1.019517000000e+04	1.734368064394e-01
1.019516800000e+04	2.383011073348e-01
1.019516600000e+04	3.590553419598e-01
1.019516400000e+04	1.607517054392e-01
1.019516200000e+04	2.722740264901e-01
1.019516000000e+04	3.535771873668e-01
1.019515800000e+04	3.466506943052e-01
1.019515600000e+04	2.203332328170e-01
1.019515400000e+04	3.147262727039e-01
1.019515200000e+04	1.598204745467e-01
1.019515000000e+04	3.624655114387e-01
1.019514800000e+04	7.912815865371e-02
1.019514600000e+04	6.535370885698e-01
1.019514400000e+04	3.507342843585e-01
1.019514200000e+04	1.105408524108e-01
1.019514000000e+04	5.819101730773e-01
1.019513800000e+04	3.866573061288e-01
1.019513600000e+04	3.607358681576e-01
1.019513400000e+04	1.456356980881e-02
1.019513200000e+04	1.577914482295e-01
1.019513000000e+04	1.947051825659e-01
1.019512800000e+04	2.038305628703e-01
1.019512600000e+04	2.530061848888e-01
1.019512400000e+04	8.838394020599e-02
1.019512200000e+04	1.823017119827e-01
1.019512000000e+04	1.727478157476e-01
1.019511800000e+04	1.871516497358e-01
1.019511600000e+04	1.605173455444e-01
1.019511400000e+04	2.104695893314e-01
1.019511200000e+04	1.684755692367e-01
1.019511000000e+04	2.004699632560e-01
1.019510800000e+04	3.099551429521e-01
1.019510600000e+04	2.806119201711e-01
1.019510400000e+04	6.176915471364e-02
1.019510200000e+04	6.624023935473e-01
1.019510000000e+04	3.198609312187e-01
1.019509800000e+04	1.205959308978e-01
1.019509600000e+04	1.520737002342e-01
1.019509400000e+04	2.514594720364e-01
1.019509200000e+04	7.338298656666e-02
1.019509000000e+04	1.225514871743e-01
1.019508800000e+04	1.776111364535e-01
1.019508600000e+04	1.591093469441e-01
1.019508400000e+04	6.736346865869e-02
1.019508200000e+04	8.926662530310e-02
1.019508000000e+04	1.412892177113e-01
1.019507800000e+04	2.950987343304e-01
1.019507600000e+04	1.547688781320e-01
1.019507400000e+04	6.057871353324e-02
1.019507200000e+04	1.876355811376e-01
1.019507000000e+04	1.411197613825e-01
1.019506800000e+04	1.603906464432e-01
1.019506600000e+04	2.680736538680e-01
1.019506400000e+04	2.193941554181e-01
1.019506200000e+04	2.861944733838e-01
1.019506000000e+04	5.105628546964e-01
1.019505800000e+04	2.876276768323e-01
1.019505600000e+04	1.825134886992e-01
1.019505400000e+04	4.331431208844e-01
1.019505200000e+04	2.160623560564e-01
1.019505000000e+04	2.955339867286e-01
1.019504800000e+04	6.489904138171e-02
1.019504600000e+04	6.967193080199e-02
1.019504400000e+04	2.040524684501e-01
1.019504200000e+04	1.886557695406e-01
1.019504000000e+04	9.777419585201e-02
1.019503800000e+04	9.137614057645e-02
1.019503600000e+04	4.256042890011e-01
1.019503400000e+04	2.011828166571e-01
1.019503200000e+04	1.031410813856e-01
1.019503000000e+04	3.778941937670e-02
1.019502800000e+04	4.350205023797e-01
1.019502600000e+04	1.667532443080e-01
1.019502400000e+04	1.346232216889e-01
1.019502200000e+04	2.388737089576e-01
1.019502000000e+04	9.970366784824e-02
1.019501800000e+04	3.474602369837e-01
1.019501600000e+04	6.200279328677e-02
1.019501400000e+04	2.926095885748e-01
1.019501200000e+04	3.266536037708e-01
1.019501000000e+04	2.222046956157e-01
1.019500800000e+04	1.722418781527e-01
1.019500600000e+04	4.272914306879e-01
1.019500400000e+04	2.099112708682e-01
1.019500200000e+04	1.315534193395e-01
1.019500000000e+04	4.656131222765e-01
1.019499800000e+04	2.856560152889e-01
1.019499600000e+04	8.046334634339e-01
1.019499400000e+04	2.020720446709e-01
1.019499200000e+04	4.354183251060e-01
1.019499000000e+04	3.324342119696e-01
1.019498800000e+04	2.593712861919e-01
1.019498600000e+04	3.206372516098e-01
1.019498400000e+04	2.534908567463e-01
1.019498200000e+04	2.609077438859e-01
1.019498000000e+04	3.113695846502e-01
1.019497800000e+04	3.972267930854e-01
1.019497600000e+04	2.798414963664e-01
1.019497400000e+04	4.227281503913e-01
1.019497200000e+04	8.148634232466e-02
1.019497000000e+04	2.086886454888e-01
1.019496800000e+04	2.265425285512e-01
1.019496600000e+04	1.292637893268e-01
1.019496400000e+04	2.701739135071e-01
1.019496200000e+04	4.884965379253e-01
1.019496000000e+04	1.795678809193e-01
1.019495800000e+04	5.220167316100e-02
1.019495600000e+04	4.065589497683e-01
1.019495400000e+04	2.200348640087e-01
1.019495200000e+04	4.240074818733e-01
1.019495000000e+04	2.911661845354e-01
1.019494800000e+04	2.149714999511e-01
1.019494600000e+04	3.289385329758e-01
1.019494400000e+04	3.887762711077e-01
1.019494200000e+04	5.637779995592e-01
1.019494000000e+04	2.971253269534e-01
1.019493800000e+04	5.297593841585e-01
1.019493600000e+04	8.717100185272e-01
1.019493400000e+04	1.221398226564e+00
1.019493200000e+04	6.112685230039e-01
1.019493000000e+04	8.441517602862e-01
1.019492800000e+04	6.860529350517e-01
1.019492600000e+04	1.069689290852e+00
1.019492400000e+04	6.837602579874e-01
1.019492200000e+04	8.436626541818e-01
1.019492000000e+04	8.361509389264e-01
1.019491800000e+04	7.997322797329e-01
1.019491600000e+04	1.220352489338e+00
1.019491400000e+04	1.066694695813e+00
1.019491200000e+04	1.573048874061e+00
1.019491000000e+04	9.870102661333e-01
1.019490800000e+04	4.739843342364e-01
1.019490600000e+04	1.878371440912e-01
1.019490400000e+04	6.021052269527e-01
1.019490200000e+04	5.509569896281e-01
1.019490000000e+04	1.843703886736e-01
1.019489800000e+04	1.804269169464e-01
1.019489600000e+04	1.959273311376e-01
1.019489400000e+04	7.190452590341e-02
1.019489200000e+04	2.588385010824e-01
1.019489000000e+04	5.456790993093e-01
1.019488800000e+04	1.697035560631e-01
1.019488600000e+04	4.753987773110e-01
1.019488400000e+04	8.491090346019e-01
1.019488200000e+04	9.107692575595e-01
1.019488000000e+04	9.456086359757e-01
1.019487800000e+04	9.208447491710e-01
1.019487600000e+04	1.199952131634e+00
1.019487400000e+04	6.927575756018e-01
1.019487200000e+04	8.665655493925e-01
1.019487000000e+04	7.222047240827e-01
1.019486800000e+04	2.687396447329e-01
1.019486600000e+04	4.830191539069e-01
1.019486400000e+04	8.929337159905e-01
1.019486200000e+04	1.019760027404e+00
1.019486000000e+04	1.183750013307e+00
1.019485800000e+04	8.289960465302e-01
1.019485600000e+04	8.405163620477e-01
1.019485400000e+04	7.366681485278e-01
1.019485200000e+04	8.503409714650e-01
1.019485000000e+04	2.620498957419e-01
1.019484800000e+04	2.165382169367e-01
1.019484600000e+04	4.207379142374e-01
1.019484400000e+04	2.926797340418e-01
1.019484200000e+04	3.359759091686e-01
1.019484000000e+04	4.595462110259e-01
1.019483800000e+04	3.688355845764e-02
1.019483600000e+04	2.246957341367e-01
1.019483400000e+04	4.386398655014e-01
1.019483200000e+04	3.422638794691e-01
1.019483000000e+04	1.866916461411e-01
1.019482800000e+04	2.686620641043e-01
1.019482600000e+04	2.510602982742e-01
1.019482400000e+04	1.681194247796e-01
1.019482200000e+04	1.248232468717e-01
1.019482000000e+04	4.112055053990e-01
1.019481800000e+04	4.642817648442e-01
1.019481600000e+04	1.917697940465e-01
1.019481400000e+04	3.129227184056e-01
1.019481200000e+04	1.532379406216e-01
1.019481000000e+04	2.100149095053e-01
1.019480800000e+04	3.157027873229e-01
1.019480600000e+04	6.188933194763e-01
1.019480400000e+04	2.151032179970e-01
1.019480200000e+04	4.450352333239e-01
1.019480000000e+04	3.440693925855e-01
1.019479800000e+04	2.968076290097e-01
1.019479600000e+04	2.268749936010e-01
1.019479400000e+04	1.619308770209e-01
1.019479200000e+04	3.753336964325e-01
1.019479000000e+04	3.650462995062e-01
1.019478800000e+04	1.556611605997e-01
1.019478600000e+04	4.398055718697e-01
1.019478400000e+04	9.960707730212e-02
1.019478200000e+04	1.879291756465e-01
1.019478000000e+04	7.502210377738e-02
1.019477800000e+04	1.946904297084e-01
1.019477600000e+04	3.013401064669e-01
1.019477400000e+04	6.292561767994e-02
1.019477200000e+04	2.520831739584e-01
1.019477000000e+04	2.143175398534e-01
1.019476800000e+04	2.938009392043e-01
1.019476600000e+04	1.162751660820e-01
1.019476400000e+04	1.582488450196e-01
1.019476200000e+04	2.738885383062e-01
1.019476000000e+04	3.311414143369e-01
1.019475800000e+04	1.336232221654e-01
1.019475600000e+04	1.194897629366e-01
1.019475400000e+04	9.184468799287e-02
1.019475200000e+04	4.182358269462e-01
1.019475000000e+04	8.209117014332e-01
1.019474800000e+04	2.778439591760e-01
1.019474600000e+04	2.960861148180e-01
1.019474400000e+04	1.383748953753e-01
1.019474200000e+04	4.905705478610e-01
1.019474000000e+04	1.955423824938e-01
1.019473800000e+04	5.997940626988e-01
1.019473600000e+04	1.166738509775e-01
1.019473400000e+04	2.193476280629e-01
1.019473200000e+04	3.931616318339e-01
1.019473000000e+04	2.050677896997e-01
1.019472800000e+04	1.786646908155e-01
1.019472600000e+04	5.992465731677e-02
1.019472400000e+04	2.667323310259e-01
1.019472200000e+04	2.589534721935e-01
1.019472000000e+04	2.329602364826e-01
1.019471800000e+04	3.155726627242e-01
1.019471600000e+04	5.244195108043e-01
1.019471400000e+04	4.667842525474e-01
1.019471200000e+04	4.142791447873e-01
1.019471000000e+04	3.845209638953e-01
1.019470800000e+04	3.643539116384e-01
1.019470600000e+04	5.479670493585e-01
1.019470400000e+04	1.071424560205e-01
1.019470200000e+04	1.415540967457e-01
1.019470000000e+04	5.890898765526e-01
1.019469800000e+04	8.476514942204e-02
1.019469600000e+04	2.027469360929e-01
1.019469400000e+04	1.379576645172e-01
1.019469200000e+04	3.350364504122e-01
1.019469000000e+04	2.127337600664e-01
1.019468800000e+04	3.093847513110e-01
1.019468600000e+04	2.037432080580e-01
1.019468400000e+04	2.688149604300e-01
1.019468200000e+04	9.596508585396e-02
1.019468000000e+04	1.523104560982e-01
1.019467800000e+04	2.048685747763e-01
1.019467600000e+04	3.767825561809e-01
1.019467400000e+04	8.801534034154e-02
1.019467200000e+04	3.945304538663e-01
1.019467000000e+04	4.483253657076e-01
1.019466800000e+04	9.815460219875e-02
1.019466600000e+04	2.833323987588e-01
1.019466400000e+04	2.256822900768e-01
1.019466200000e+04	2.023080859128e-01
1.019466000000e+04	3.281239347467e-01
1.019465800000e+04	1.551255813420e-01
1.019465600000e+04	6.370977870763e-02
1.019465400000e+04	3.024944263600e-01
1.019465200000e+04	1.906978560640e-01
1.019465000000e+04	2.006842000239e-01
1.019464800000e+04	9.824647444762e-02
1.019464600000e+04	3.394763902485e-01
1.019464400000e+04	4.163727040264e-01
1.019464200000e+04	1.519342690392e-01
1.019464000000e+04	2.094303955398e-01
1.019463800000e+04	1.719441595418e-01
1.019463600000e+04	2.806202023293e-01
1.019463400000e+04	1.696266883565e-01
1.019463200000e+04	5.185712866943e-02
1.019463000000e+04	4.530477972931e-01
1.019462800000e+04	1.589774501641e-01
1.019462600000e+04	1.268394114143e-01
1.019462400000e+04	3.341335685436e-01
1.019462200000e+04	3.074756321505e-01
1.019462000000e+04	2.316841396890e-02
1.019461800000e+04	1.710518427872e-01
1.019461600000e+04	2.590603245845e-01
1.019461400000e+04	1.369770602133e-01
1.019461200000e+04	2.491306673570e-01
1.019461000000e+04	3.346649592117e-01
1.019460800000e+04	2.985306722942e-01
1.019460600000e+04	2.679081255876e-01
1.019460400000e+04	1.248946729437e-01
1.019460200000e+04	3.881296223928e-01
1.019460000000e+04	3.724892785727e-01
1.019459800000e+04	2.128599344778e-01
1.019459600000e+04	2.373415650202e-01
1.019459400000e+04	1.011026535505e-01
1.019459200000e+04	4.495430834867e-01
1.019459000000e+04	3.545330748952e-01
1.019458800000e+04	5.992821145161e-01
1.019458600000e+04	3.665573244324e-01
1.019458400000e+04	3.150758682122e-01
1.019458200000e+04	4.970798006296e-01
1.019458000000e+04	2.679453178485e-01
1.019457800000e+04	2.376273033885e-01
1.019457600000e+04	1.188385738965e-01
1.019457400000e+04	3.059015816361e-01
1.019457200000e+04	1.760219542023e-01
1.019457000000e+04	2.749693946530e-01
1.019456800000e+04	2.125458962648e-01
1.019456600000e+04	1.229984395413e-01
1.019456400000e+04	1.700780087213e-01
1.019456200000e+04	4.008470277163e-01
1.019456000000e+04	8.987642994925e-02
1.019455800000e+04	3.482313637000e-02
1.019455600000e+04	1.652032608789e-01
1.019455400000e+04	3.277194663803e-01
1.019455200000e+04	6.684692475068e-02
1.019455000000e+04	1.692015588360e-01
1.019454800000e+04	3.252149909971e-01
1.019454600000e+04	2.022800247728e-01
1.019454400000e+04	5.598200831590e-01
1.019454200000e+04	3.717851939533e-01
1.019454000000e+04	2.262697960344e-01
1.019453800000e+04	2.601971643130e-01
1.019453600000e+04	2.528745194250e-01
1.019453400000e+04	2.596748042880e-01
1.019453200000e+04	4.301658788905e-01
1.019453000000e+04	3.183584504127e-02
1.019452800000e+04	4.807950870414e-01
1.019452600000e+04	1.044977593743e-01
1.019452400000e+04	6.054558071492e-01
1.019452200000e+04	2.296465043287e-01
1.019452000000e+04	3.140476008201e-01
1.019451800000e+04	5.536038475370e-01
1.019451600000e+04	3.870818969882e-01
1.019451400000e+04	1.344920343816e-01
1.019451200000e+04	1.224715999565e-01
